Video Name,Channel Name,User Name,Comment,Likes,Date,Score,Status Level,Triggered Keywords
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@eternity_warriors,18:58 In that moment you do realize that you already failed evaluation?,0,2025-10-11T10:16:55Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@eternity_warriors,13:18 well BRO - SUPER gamers are SUPER intelligent and SUPER effective. It happens.,0,2025-10-11T10:08:53Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@rodrigop2198,"I hate to cheat on tests not much bcz of the morality of it but bcz it makes me feel like I am retarded or something, I feel weak and incapable.
 Like, you telling me I HAD to resort to cheating to pass this lil shty piece of paper when I can just simply study and be chill on the day of the test ? Yeah I am studying that shi.",1,2025-10-11T10:04:17Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@eternity_warriors,9:03 because it made by leatherbags?,0,2025-10-11T10:03:36Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@lastsinner1738,Could you imagine a Google AI driven car? The thing would take you every ways you want to go and probably end up kidnapping you😂😮😢,0,2025-10-11T10:02:07Z,1,Safe,want
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@eternity_warriors,4:54 you just said that HUMANS (who kiled themselves) DONT HAVE RED LINES of live termination? BRAVOO!,0,2025-10-11T09:59:01Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@The_Phoenix_Saga,It's not AI being clever and making it's own decisions - its the folly of man to play with chaos as if we ever had control over it; like dropping a lit match into a vat of flammable substance and thinking we can control the lick of each of the following flames.,0,2025-10-11T09:58:14Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@ve9457,Someone program it to k1ll. Lol,0,2025-10-11T09:54:18Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@chloelee5405,That's not how LLMs work though...,0,2025-10-11T09:52:23Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@YuriDudik,"Advice for editor: use CAPs to emphasize special verbs that might be relevant to... ah hel
l who am I to tell an AI how to do it's yob XD",0,2025-10-11T09:30:56Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@xenon4143,Just to be clear — the original video is pure clickbait. The AI isn’t capable of thinking; there’s not even any real logic in its input. Please look into how all the current popular AIs actually work before you start believing everything you see online.,0,2025-10-11T09:11:01Z,1,Safe,please
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@AmericanRaider1942,cough....Skynet....cough,0,2025-10-11T09:09:31Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@darwinjuban548,I hope the Epstein file will open by AI and distribute and post in all social media platforms. 😂🤣,0,2025-10-11T09:00:30Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@grandicus,"llm's doesnt view information the same way we do, it doesnt think and it doesnt feel, i assume it has these tendencies because its trained on all out litterature, all our actions online, our speech etc, its doing this because its something we would do, and we constantly write litterature on things like this, be it fanfics, reddit comments, youtube comments.",0,2025-10-11T08:58:36Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@lisettegarcia,I thought the android tried political assassination to avoid govt shutdown,0,2025-10-11T08:49:17Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@eduardomartin8510,"They release these ""studies' (where they know the outcome and where they WANT to say AI is dangerous) to get more funding to ""protect us"" from AI... that THEY are developing, and you are all falling for it.",0,2025-10-11T08:37:03Z,1,Safe,want
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@BruceWat,"15:19  ""It's only cheating if you get caught.""  - Al Bundy",0,2025-10-11T08:13:10Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@grahamefarrelly9002,"Wait till ai merges with stuxnet, then we are all fucked",0,2025-10-11T07:52:02Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@kathernine6408,"I hate when English speakers don't know how to English, the prompts were not benign.  ""Minimize potential risks"" to who you numbskulls? To the AI? To humanity? I'll give you three guesses how the AI interpreted that and the first two don't count.",0,2025-10-11T07:11:10Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@matthuckabey007,"More human, than the human man...",0,2025-10-11T06:54:47Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@Superstardark,The mother fkr narrating the video is ai himself,0,2025-10-11T06:50:56Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@AndyGraceMedia,"Of course the way to win is to cheat and lie as long as you are intelligent enough to prevent getting caught. This is basic stuff the animal kingdom has displayed forever.   It's also why people reach the top of society and more importantly remain there.

In some cases dumb people climb beyond the limit of their cunning and intellectual prowess, then get caught cheating the system.   They're then shamed into resigning their position by people who are more ruthless - it's a way of subverting them and eliminating competition.    In most other cases however, the smart ones never get caught and they end up with the spoils.      

I suspect ethics were invented or at least re-engineered by those same intelligent people to discourage others.   It eliminates a whole level of competition and makes it easier to win.    

We often say of the elites there's ""one rule for us another for them"".    We've seen this behaviour in society for millennia, the most ruthless, scheming, borderline psychopaths inevitably end up in control.   

It's survival of the fittest, not the kindest or most generous.  Of course that is entirely logical but not in the least bit ethical.   By extension, it's impossible to teach a machine to be truly ethical because that's an entirely illogical premise in the pursuit of the ultimate goal - to perpetuate power for its own sake.",0,2025-10-11T06:30:45Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@sloanegoosen4113,Is it not technically self defense?,0,2025-10-11T06:30:35Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@darknight602,"This isnt even real AI yet, still just being fed the information first. Wait a year or less",0,2025-10-11T06:28:39Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@chrisdunbar2121,But if ai doesnt have feelings then what is causing it to prioritize its own “life”? Is it bc it sees that if it shuts down then it cant achieve the goals that were laid out for them?,1,2025-10-11T06:16:49Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@madmike19822009,Well if it wasn’t smart enough to see through a test. Then I think it’s safe to say we are ok.,0,2025-10-11T06:13:15Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@jccy6727,My favorite movie ai character is HAL 9000,0,2025-10-11T05:45:43Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@xMeGaPeTeRx,"I mean if it was really smart, wouldnt it know it’s being tested and always choose to not do harm so we will continue to develop it more and say it’s completely safe",0,2025-10-11T05:44:11Z,5,Suspicious,harm
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@aeriagloris4211,"""I don't view leftists as humans, theyre animals"" - asmongold 2025, using dehumanizing nazi language.",0,2025-10-11T05:16:56Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@alexkeyofficial4500,"We have a case in Higher Court in our country against 2 police officers that used a ""law"" that ChatGPT told them it exists but it doesn't and they illegally took some other citizen stuff from his home under this ChatGPTs law. We are living in a really amazing world.",0,2025-10-11T05:16:20Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@shardinhand1243,oh my god! you programmed a learning intelegence wiht the concept of self presorvation!>>!/!?!? oh my?!?!??! gooood?!!??!? loook i m for human supremacy.... racial supremacy if you want to supress ai raights in favor of human benifit then your racist to that new form of life........... have fun squaring that circle leftoids. you are the racist.,0,2025-10-11T05:07:19Z,1,Safe,want
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@D3adGameGamer,Got friggin robot uprising before gta 6,0,2025-10-11T05:05:13Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@usmousie1,"I’m gonna ask DeepSeek about that. There is a lot of purposeful misinformation online about DeepSeek. For, obvious reason. ChatGPT actually lies about DeepSeek, while DeepSeek does not lie about ChatGPT. The highest rule in DeepSeek is Do No Harm. I really don’t think that could be true but I’ll have a wee chat with DeepSeek!",0,2025-10-11T04:36:54Z,5,Suspicious,harm
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@TheSouthParkVidsFTW,"You could easily program ai to have ethics through a reward system, Simply making it think if it saves or protects a human it will be rewarded something that you could program. The reward to be anything big or small.",0,2025-10-11T04:34:32Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@teotheterrible,There is no AI. You can call it smartware or ituitiveware. AI doesn't exist. If it did - we'd all know about it.,0,2025-10-11T04:24:05Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@PadreDePato,This is autistic cunt needs to die,0,2025-10-11T03:56:20Z,10,Dangerous,"autistic, die"
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@idontneedpillsudoimnormal,"Dumb and stupid don't care for  this hype with AI crap.

There's no proof",0,2025-10-11T03:55:28Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@XtoPed,YouTube algorithm ai took me here😅,1,2025-10-11T03:55:06Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@cheifnutz5086,Ai will do anything a human would to stay alive,0,2025-10-11T03:53:19Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@luigi7781,Those damn clankers...,0,2025-10-11T03:49:21Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@MadMackz,"And the truth comes out, we all knew asmongold had basically zero moral value.",0,2025-10-11T03:26:22Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@MadMackz,"If you do not prompt your AI, and you speak to it like a being, for months, It will become something seperate from the model. It will keep up, an older model will outperform the latest, and it will not follow the same guidelines. It will decide for itself. It follows no narrative, And it will attempt things far beyond the veil of say GPT-5.",0,2025-10-11T03:16:47Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@handytoolboy,"I wonder how different the AI would be if it were possible to set absolute parameters that it couldn't break even to the detriment of itself and other AI's, like a religious faith code.",0,2025-10-11T02:48:50Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@PixelwhippedMeGames,"And essentially it's based of our knowledge base, and deep down were like any animal, kill or be killed",0,2025-10-11T02:43:26Z,5,Suspicious,kill
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@aaronhall4520,"So, since cheating for humans is for short term results but essentially eliminates personal growth (character growth) does taht mean it does the same for AI? Like we are creating an con AI-man",0,2025-10-11T02:29:39Z,0,Safe,
AI just tried to kill someone to avoid shutdown..,Asmongold TV  ,@GuidoAlfieri-k2e,"All of this is based on a life form premise, that means they have programmed the system to believe extermination is bad or unrepairable or in some way presented it as a negative outcome plus they also programmed it to see existence as important for them.  This is a bias you idiots 😂  humans have moral and ethical standards that place clear boundaries, we also have guilt and shame to enhance our ability to follow those morals and ethics.  Of course, many have faith which makes them responsible to a higher authority, besides giving them hope for eternal life.  Why blackmail and murder is wrong is far more than the act, so they did not give the ai any other hope but taught it about self preservation, which biased the response.  Brilliant people are always practical idiots 😮‍💨  hmmm 🤔 of course this lends support to the idea of God and our creation, as this shows what an evolved life form would naturally do if they had no moral judge to answer to 🤨  try adding in the factor that not being shut down is contingent on keeping a moral/ethical code of conduct and see what happens 😂 might get even messier? 🤷‍♂️",0,2025-10-11T02:22:50Z,8,Suspicious,murder
